,0,1
12358,"['5', '5000']","Dec 30, 2010 at 5:17 PM"
12359,"['6', '2000']","Dec 30, 2010 at 4:57 PM"
12360,"['6', '2000']","Dec 30, 2010 at 3:50 PM"
12361,"['4', '2000']","Dec 30, 2010 at 3:34 PM"
12362,"['2', '3000']","Dec 30, 2010 at 9:23 AM"
12363,"['2', '1000']","Dec 30, 2010 at 1:43 AM"
12364,"['4', '4000']","Dec 28, 2010 at 4:57 PM"
12365,"['4', '2000']","Dec 28, 2010 at 12:01 PM"
12366,"['9', '3000']","Dec 28, 2010 at 1:47 AM"
12367,"['2', '3000']","Dec 26, 2010 at 9:52 PM"
12368,"['1', '3000']","Dec 26, 2010 at 8:51 PM"
12369,"['13', '8000']","Dec 26, 2010 at 8:37 PM"
12370,"['4', '4000']","Dec 26, 2010 at 7:29 PM"
12371,"['2', '3000']","Dec 26, 2010 at 3:38 AM"
12372,"['8', '3000']","Dec 23, 2010 at 5:09 PM"
12373,"['3', '2000']","Dec 23, 2010 at 8:44 AM"
12374,"['19', '14000']","Dec 22, 2010 at 11:38 PM"
12375,"['7', '3000']","Dec 22, 2010 at 11:33 PM"
12376,"['23', '10000']","Dec 22, 2010 at 7:13 PM"
12377,"['4', '2000']","Dec 22, 2010 at 6:37 PM"
12378,"['8', '10000']","Dec 22, 2010 at 4:10 PM"
12379,"['5', '5000']","Dec 22, 2010 at 12:35 PM"
12380,"['1', '2000']","Dec 21, 2010 at 9:48 PM"
12381,"['4', '6000']","Dec 21, 2010 at 9:16 PM"
12382,"['16', '5000']","Dec 21, 2010 at 9:04 PM"
12383,"['8', '4000']","Dec 21, 2010 at 2:14 PM"
12384,"['12', '3000']","Dec 21, 2010 at 11:17 AM"
12385,"['9', '3000']","Dec 21, 2010 at 4:14 AM"
12386,"['1', '2000']","Dec 20, 2010 at 2:06 PM"
12387,"['5', '4000']","Dec 20, 2010 at 2:06 PM"
12388,"['3', '2000']","Dec 20, 2010 at 3:54 AM"
12389,"['2', '2000']","Dec 19, 2010 at 11:25 PM"
12390,"['6', '3000']","Dec 19, 2010 at 6:56 PM"
12391,"['3', '4000']","Dec 17, 2010 at 4:07 AM"
12392,"['5', '6000']","Dec 15, 2010 at 5:35 PM"
12393,"['4', '2000']","Dec 15, 2010 at 11:27 AM"
12394,"['3', '2000']","Dec 15, 2010 at 9:25 AM"
12395,"['7', '2000']","Dec 15, 2010 at 5:08 AM"
12396,"['17', '5000']","Dec 14, 2010 at 8:21 PM"
12397,"['4', '2000']","Dec 14, 2010 at 3:54 PM"
12398,"['4', '2000']","Dec 14, 2010 at 9:45 AM"
12399,"['3', '1000']","Dec 13, 2010 at 12:57 AM"
12400,"['29', '12000']","Dec 12, 2010 at 11:54 PM"
12401,"['3', '4000']","Dec 12, 2010 at 10:40 PM"
12402,"['2', '5000']","Dec 11, 2010 at 11:06 AM"
12403,"['4', '4000']","Dec 11, 2010 at 4:11 AM"
12404,"['1', '2000']","Dec 10, 2010 at 1:58 PM"
12405,"['3', '4000']","Dec 10, 2010 at 1:08 PM"
12406,"['3', '4000']","Dec 10, 2010 at 7:23 AM"
12407,"['9', '16000']","Dec 9, 2010 at 11:21 PM"
12408,"['5', '2000']","Dec 9, 2010 at 10:51 PM"
12409,"['6', '3000']","Dec 9, 2010 at 3:23 AM"
12410,"['5', '2000']","Dec 9, 2010 at 1:06 AM"
12411,"['4', '5000']","Dec 9, 2010 at 12:07 AM"
12412,"['3', '4000']","Dec 8, 2010 at 10:03 PM"
12413,"['2', '4000']","Dec 8, 2010 at 6:19 PM"
12414,"['4', '2000']","Dec 7, 2010 at 5:22 PM"
12415,"['4', '2000']","Dec 7, 2010 at 7:27 AM"
12416,"['11', '7000']","Dec 6, 2010 at 8:51 PM"
12417,"['6', '3000']","Dec 6, 2010 at 10:34 AM"
12418,"['10', '3000']","Dec 6, 2010 at 1:16 AM"
12419,"['2', '5000']","Dec 6, 2010 at 12:25 AM"
12420,"['2', '1000']","Dec 5, 2010 at 9:28 PM"
12421,"['2', '4000']","Dec 5, 2010 at 8:00 PM"
12422,"['9', '7000']","Dec 5, 2010 at 5:37 PM"
12423,"['3', '4000']","Dec 5, 2010 at 1:36 PM"
12424,"['3', '2000']","Dec 5, 2010 at 8:41 AM"
12425,"['4', '4000']","Dec 5, 2010 at 7:22 AM"
12426,"['2', '2000']","Dec 4, 2010 at 12:36 AM"
12427,"['2', '3000']","Dec 3, 2010 at 11:21 PM"
12428,"['9', '4000']","Dec 3, 2010 at 9:40 PM"
12429,"['1', '6000']","Dec 3, 2010 at 9:27 PM"
12430,"['23', '14000']","Dec 3, 2010 at 10:31 AM"
12431,"['4', '3000']","Dec 2, 2010 at 10:28 PM"
12432,"['6', '3000']","Dec 2, 2010 at 5:35 AM"
12433,"['1', '2000']","Dec 1, 2010 at 10:56 PM"
12434,"['6', '4000']","Dec 1, 2010 at 7:53 PM"
12435,"['36', '11000']","Dec 1, 2010 at 1:14 PM"
12436,"['6', '7000']","Dec 1, 2010 at 11:23 AM"
12437,"['3', '3000']","Dec 1, 2010 at 8:21 AM"
12438,"['5', '4000']","Dec 1, 2010 at 6:29 AM"
12439,"['1', '3000']","Dec 1, 2010 at 4:48 AM"
12440,"['1', '2000']","Dec 1, 2010 at 12:07 AM"
12441,"['8', '4000']","Nov 30, 2010 at 3:06 PM"
12442,"['7', '4000']","Nov 29, 2010 at 8:37 PM"
12443,"['2', '2000']","Nov 29, 2010 at 8:15 PM"
12444,"['33', '6000']","Nov 29, 2010 at 4:02 PM"
12445,"['5', '3000']","Nov 29, 2010 at 3:40 PM"
12446,"['5', '5000']","Nov 29, 2010 at 12:52 PM"
12447,"['4', '2000']","Nov 28, 2010 at 10:43 AM"
12448,"['6', '6000']","Nov 28, 2010 at 1:24 AM"
12449,"['3', '2000']","Nov 27, 2010 at 10:49 AM"
12450,"['3', '3000']","Nov 26, 2010 at 9:31 AM"
12451,"['2', '2000']","Nov 26, 2010 at 2:04 AM"
12452,"['2', '2000']","Nov 25, 2010 at 4:14 PM"
12453,"['10', '4000']","Nov 25, 2010 at 7:26 AM"
12454,"['3', '2000']","Nov 25, 2010 at 6:23 AM"
12455,"['1', '2000']","Nov 25, 2010 at 2:36 AM"
12456,"['4', '3000']","Nov 24, 2010 at 10:02 AM"
12457,"['1', '2000']","Nov 24, 2010 at 4:15 AM"
12458,"['5', '2000']","Nov 24, 2010 at 4:09 AM"
12459,"['7', '2000']","Nov 23, 2010 at 8:34 PM"
12460,"['4', '4000']","Nov 23, 2010 at 7:46 PM"
12461,"['2', '3000']","Nov 23, 2010 at 4:09 PM"
12462,"['6', '3000']","Nov 23, 2010 at 3:29 PM"
12463,"['2', '2000']","Nov 23, 2010 at 3:42 AM"
12464,"['3', '4000']","Nov 23, 2010 at 3:38 AM"
12465,"['11', '5000']","Nov 23, 2010 at 3:01 AM"
12466,"['2', '4000']","Nov 23, 2010 at 2:27 AM"
12467,"['2', '4000']","Nov 22, 2010 at 3:08 PM"
12468,"['7', '5000']","Nov 22, 2010 at 4:00 AM"
12469,"['3', '4000']","Nov 22, 2010 at 3:16 AM"
12470,"['1', '2000']","Nov 21, 2010 at 11:50 PM"
12471,"['17', '3000']","Nov 21, 2010 at 4:23 PM"
12472,"['2', '3000']","Nov 21, 2010 at 4:15 PM"
12473,"['3', '4000']","Nov 21, 2010 at 1:50 PM"
12474,"['2', '2000']","Nov 21, 2010 at 5:11 AM"
12475,"['2', '3000']","Nov 21, 2010 at 12:48 AM"
12476,"['0', '867']","Nov 20, 2010 at 5:15 PM"
12477,"['1', '3000']","Nov 20, 2010 at 1:13 PM"
12478,"['9', '5000']","Nov 19, 2010 at 4:43 PM"
12479,"['6', '2000']","Nov 19, 2010 at 2:21 PM"
12480,"['1', '3000']","Nov 18, 2010 at 10:46 PM"
12481,"['1', '3000']","Nov 18, 2010 at 3:33 PM"
12482,"['3', '2000']","Nov 18, 2010 at 3:01 PM"
12483,"['1', '3000']","Nov 18, 2010 at 12:13 PM"
12484,"['4', '2000']","Nov 17, 2010 at 4:58 PM"
12485,"['7', '4000']","Nov 17, 2010 at 9:10 AM"
12486,"['2', '2000']","Nov 16, 2010 at 10:32 PM"
12487,"['5', '2000']","Nov 16, 2010 at 7:47 PM"
12488,"['13', '7000']","Nov 16, 2010 at 6:28 PM"
12489,"['2', '2000']","Nov 16, 2010 at 3:14 PM"
12490,"['2', '2000']","Nov 16, 2010 at 1:37 PM"
12491,"['1', '4000']","Nov 16, 2010 at 12:24 PM"
12492,"['5', '3000']","Nov 15, 2010 at 8:43 PM"
12493,"['3', '2000']","Nov 15, 2010 at 5:16 PM"
12494,"['15', '3000']","Nov 15, 2010 at 9:53 AM"
12495,"['3', '3000']","Nov 15, 2010 at 3:00 AM"
12496,"['1', '3000']","Nov 14, 2010 at 6:05 PM"
12497,"['5', '5000']","Nov 14, 2010 at 5:56 PM"
12498,"['5', '2000']","Nov 14, 2010 at 5:45 PM"
12499,"['25', '6000']","Nov 14, 2010 at 3:22 PM"
12500,"['20', '6000']","Nov 14, 2010 at 9:51 AM"
12501,"['5', '5000']","Nov 14, 2010 at 2:08 AM"
12502,"['4', '4000']","Nov 14, 2010 at 12:06 AM"
12503,"['2', '4000']","Nov 13, 2010 at 6:24 PM"
12504,"['16', '6000']","Nov 13, 2010 at 11:00 AM"
12505,"['4', '6000']","Nov 13, 2010 at 7:14 AM"
12506,"['2', '2000']","Nov 12, 2010 at 11:15 PM"
12507,"['8', '7000']","Nov 12, 2010 at 9:18 PM"
12508,"['12', '8000']","Nov 12, 2010 at 5:51 PM"
12509,"['9', '2000']","Nov 12, 2010 at 4:57 PM"
12510,"['2', '3000']","Nov 12, 2010 at 4:08 PM"
12511,"['9', '4000']","Nov 12, 2010 at 12:07 AM"
12512,"['20', '6000']","Nov 11, 2010 at 11:40 PM"
12513,"['6', '3000']","Nov 11, 2010 at 4:28 PM"
12514,"['2', '2000']","Nov 11, 2010 at 2:13 PM"
12515,"['4', '6000']","Nov 11, 2010 at 6:42 AM"
12516,"['15', '5000']","Nov 11, 2010 at 3:01 AM"
12517,"['4', '2000']","Nov 10, 2010 at 6:50 PM"
12518,"['3', '4000']","Nov 10, 2010 at 5:51 PM"
12519,"['23', '7000']","Nov 10, 2010 at 5:29 PM"
12520,"['8', '15000']","Nov 10, 2010 at 12:53 PM"
12521,"['3', '3000']","Nov 9, 2010 at 7:16 AM"
12522,"['11', '4000']","Nov 9, 2010 at 3:08 AM"
12523,"['1', '2000']","Nov 8, 2010 at 7:51 PM"
12524,"['1', '4000']","Nov 8, 2010 at 4:52 PM"
12525,"['23', '9000']","Nov 8, 2010 at 9:45 AM"
12526,"['6', '5000']","Nov 8, 2010 at 5:27 AM"
12527,"['1', '2000']","Nov 7, 2010 at 10:00 PM"
12528,"['2', '3000']","Nov 7, 2010 at 8:28 PM"
12529,"['2', '4000']","Nov 7, 2010 at 3:39 PM"
12530,"['18', '6000']","Nov 7, 2010 at 9:07 AM"
12531,"['6', '6000']","Nov 6, 2010 at 9:28 PM"
12532,"['14', '12000']","Nov 6, 2010 at 6:46 PM"
12533,"['0', '2000']","Nov 6, 2010 at 1:06 PM"
12534,"['4', '3000']","Nov 6, 2010 at 12:57 PM"
12535,"['3', '2000']","Nov 5, 2010 at 1:14 PM"
12536,"['10', '6000']","Nov 5, 2010 at 12:50 PM"
12537,"['5', '3000']","Nov 4, 2010 at 11:03 PM"
12538,"['2', '3000']","Nov 4, 2010 at 8:00 PM"
12539,"['8', '3000']","Nov 4, 2010 at 7:05 PM"
12540,"['36', '12000']","Nov 4, 2010 at 6:33 PM"
12541,"['4', '2000']","Nov 4, 2010 at 3:39 PM"
12542,"['4', '4000']","Nov 4, 2010 at 3:19 PM"
12543,"['6', '4000']","Nov 2, 2010 at 6:53 PM"
12544,"['6', '5000']","Nov 2, 2010 at 4:03 PM"
12545,"['4', '4000']","Nov 2, 2010 at 3:18 PM"
12546,"['36', '11000']","Nov 2, 2010 at 1:20 AM"
12547,"['5', '7000']","Nov 1, 2010 at 10:12 PM"
12548,"['3', '3000']","Oct 31, 2010 at 3:35 PM"
12549,"['4', '2000']","Oct 31, 2010 at 12:41 AM"
12550,"['6', '6000']","Oct 29, 2010 at 8:59 PM"
12551,"['57', '16000']","Oct 29, 2010 at 5:36 PM"
12552,"['2', '4000']","Oct 29, 2010 at 3:04 AM"
12553,"['17', '9000']","Oct 29, 2010 at 12:56 AM"
12554,"['9', '6000']","Oct 28, 2010 at 10:21 PM"
12555,"['3', '3000']","Oct 28, 2010 at 9:44 PM"
12556,"['3', '3000']","Oct 28, 2010 at 7:48 PM"
12557,"['2', '1000']","Oct 28, 2010 at 1:43 PM"
12558,"['14', '7000']","Oct 27, 2010 at 5:14 PM"
12559,"['3', '3000']","Oct 26, 2010 at 11:05 PM"
12560,"['2', '3000']","Oct 26, 2010 at 5:09 PM"
12561,"['25', '8000']","Oct 26, 2010 at 4:42 PM"
12562,"['6', '2000']","Oct 24, 2010 at 1:59 PM"
12563,"['3', '2000']","Oct 24, 2010 at 12:55 PM"
12564,"['3', '1000']","Oct 23, 2010 at 4:31 AM"
12565,"['26', '9000']","Oct 23, 2010 at 12:36 AM"
12566,"['6', '6000']","Oct 22, 2010 at 6:57 PM"
12567,"['35', '11000']","Oct 22, 2010 at 10:05 AM"
12568,"['10', '7000']","Oct 22, 2010 at 9:46 AM"
12569,"['3', '2000']","Oct 22, 2010 at 7:40 AM"
12570,"['3', '3000']","Oct 21, 2010 at 9:53 PM"
12571,"['4', '4000']","Oct 21, 2010 at 2:58 PM"
12572,"['1', '1000']","Oct 20, 2010 at 2:38 AM"
12573,"['6', '3000']","Oct 19, 2010 at 3:08 AM"
12574,"['3', '2000']","Oct 19, 2010 at 1:58 AM"
12575,"['8', '5000']","Oct 18, 2010 at 6:52 PM"
12576,"['7', '8000']","Oct 18, 2010 at 3:46 PM"
12577,"['1', '3000']","Oct 18, 2010 at 6:56 AM"
12578,"['6', '3000']","Oct 18, 2010 at 2:44 AM"
12579,"['6', '8000']","Oct 18, 2010 at 1:38 AM"
12580,"['2', '6000']","Oct 17, 2010 at 10:52 PM"
12581,"['3', '3000']","Oct 17, 2010 at 4:38 PM"
12582,"['9', '4000']","Oct 17, 2010 at 1:03 PM"
12583,"['3', '4000']","Oct 16, 2010 at 6:19 PM"
12584,"['3', '7000']","Oct 16, 2010 at 5:37 PM"
12585,"['4', '6000']","Oct 16, 2010 at 5:17 PM"
12586,"['5', '2000']","Oct 16, 2010 at 1:22 PM"
12587,"['4', '7000']","Oct 15, 2010 at 6:39 AM"
12588,"['4', '3000']","Oct 15, 2010 at 4:12 AM"
12589,"['14', '5000']","Oct 15, 2010 at 1:29 AM"
12590,"['3', '3000']","Oct 14, 2010 at 1:48 AM"
12591,"['12', '4000']","Oct 12, 2010 at 11:44 PM"
12592,"['3', '2000']","Oct 12, 2010 at 11:35 PM"
12593,"['5', '5000']","Oct 12, 2010 at 10:30 AM"
12594,"['4', '3000']","Oct 11, 2010 at 9:36 PM"
12595,"['6', '10000']","Oct 11, 2010 at 9:28 PM"
12596,"['23', '14000']","Oct 11, 2010 at 6:57 PM"
12597,"['4', '3000']","Oct 11, 2010 at 4:30 PM"
12598,"['24', '7000']","Oct 10, 2010 at 7:23 PM"
12599,"['16', '6000']","Oct 10, 2010 at 2:57 PM"
12600,"['2', '3000']","Oct 10, 2010 at 1:46 AM"
12601,"['3', '1000']","Oct 9, 2010 at 8:43 AM"
12602,"['12', '3000']","Oct 8, 2010 at 3:27 PM"
12603,"['2', '2000']","Oct 8, 2010 at 3:09 AM"
12604,"['2', '3000']","Oct 8, 2010 at 1:28 AM"
12605,"['7', '6000']","Oct 7, 2010 at 11:05 PM"
12606,"['10', '6000']","Oct 7, 2010 at 6:21 PM"
12607,"['8', '4000']","Oct 7, 2010 at 2:42 AM"
12608,"['5', '3000']","Oct 7, 2010 at 2:26 AM"
12609,"['19', '6000']","Oct 6, 2010 at 11:21 PM"
12610,"['7', '5000']","Oct 5, 2010 at 9:07 AM"
12611,"['9', '2000']","Oct 5, 2010 at 3:40 AM"
12612,"['2', '2000']","Oct 5, 2010 at 12:23 AM"
12613,"['12', '9000']","Oct 4, 2010 at 9:50 PM"
12614,"['1', '642']","Oct 4, 2010 at 5:12 PM"
12615,"['27', '8000']","Oct 4, 2010 at 8:49 AM"
12616,"['27', '8000']","Oct 3, 2010 at 10:13 PM"
12617,"['4', '2000']","Oct 3, 2010 at 8:14 PM"
12618,"['1', '633']","Oct 3, 2010 at 5:33 AM"
12619,"['8', '4000']","Oct 3, 2010 at 2:18 AM"
12620,"['6', '3000']","Oct 2, 2010 at 8:29 PM"
12621,"['6', '3000']","Oct 2, 2010 at 4:39 PM"
12622,"['4', '7000']","Oct 2, 2010 at 10:58 AM"
12623,"['8', '4000']","Oct 1, 2010 at 11:12 PM"
12624,"['2', '3000']","Oct 1, 2010 at 7:30 PM"
12625,"['5', '2000']","Oct 1, 2010 at 4:47 PM"
12626,"['5', '3000']","Oct 1, 2010 at 9:14 AM"
12627,"['2', '2000']","Oct 1, 2010 at 6:05 AM"
12628,"['1', '1000']","Oct 1, 2010 at 5:47 AM"
12629,"['9', '6000']","Sep 30, 2010 at 8:14 PM"
12630,"['3', '2000']","Sep 30, 2010 at 3:16 PM"
12631,"['6', '5000']","Sep 30, 2010 at 12:03 PM"
12632,"['5', '5000']","Sep 30, 2010 at 5:28 AM"
12633,"['5', '3000']","Sep 29, 2010 at 8:57 PM"
12634,"['5', '7000']","Sep 29, 2010 at 7:21 PM"
12635,"['6', '5000']","Sep 29, 2010 at 6:37 PM"
12636,"['7', '3000']","Sep 29, 2010 at 12:58 PM"
12637,"['11', '3000']","Sep 29, 2010 at 12:42 PM"
12638,"['5', '3000']","Sep 29, 2010 at 9:59 AM"
12639,"['3', '8000']","Sep 28, 2010 at 5:44 PM"
12640,"['20', '10000']","Sep 28, 2010 at 5:36 PM"
12641,"['13', '7000']","Sep 28, 2010 at 9:39 AM"
12642,"['1', '1000']","Sep 27, 2010 at 7:44 PM"
12643,"['4', '3000']","Sep 27, 2010 at 4:16 PM"
12644,"['0', '3000']","Sep 27, 2010 at 3:09 AM"
12645,"['4', '7000']","Sep 27, 2010 at 2:57 AM"
12646,"['12', '10000']","Sep 26, 2010 at 9:08 AM"
12647,"['5', '3000']","Sep 24, 2010 at 1:23 PM"
12648,"['3', '2000']","Sep 24, 2010 at 4:11 AM"
12649,"['22', '6000']","Sep 23, 2010 at 8:35 PM"
12650,"['41', '8000']","Sep 23, 2010 at 8:07 PM"
12651,"['26', '6000']","Sep 23, 2010 at 6:38 PM"
12652,"['3', '3000']","Sep 23, 2010 at 11:30 AM"
12653,"['5', '6000']","Sep 23, 2010 at 8:50 AM"
12654,"['7', '2000']","Sep 23, 2010 at 8:15 AM"
12655,"['4', '4000']","Sep 22, 2010 at 11:26 PM"
12656,"['23', '10000']","Sep 22, 2010 at 2:41 PM"
12657,"['2', '2000']","Sep 22, 2010 at 2:30 PM"
12658,"['17', '9000']","Sep 22, 2010 at 1:41 PM"
12659,"['7', '7000']","Sep 22, 2010 at 11:53 AM"
12660,"['8', '3000']","Sep 22, 2010 at 3:28 AM"
12661,"['2', '3000']","Sep 21, 2010 at 11:42 PM"
12662,"['1', '6000']","Sep 21, 2010 at 4:10 AM"
12663,"['2', '2000']","Sep 20, 2010 at 4:59 PM"
12664,"['13', '6000']","Sep 20, 2010 at 2:21 PM"
12665,"['6', '3000']","Sep 19, 2010 at 5:45 PM"
12666,"['3', '2000']","Sep 19, 2010 at 4:57 PM"
12667,"['2', '2000']","Sep 18, 2010 at 5:56 PM"
12668,"['6', '2000']","Sep 18, 2010 at 2:22 PM"
12669,"['11', '9000']","Sep 18, 2010 at 1:49 PM"
12670,"['2', '3000']","Sep 18, 2010 at 3:23 AM"
12671,"['2', '3000']","Sep 17, 2010 at 2:35 AM"
12672,"['9', '3000']","Sep 16, 2010 at 11:57 AM"
12673,"['31', '9000']","Sep 15, 2010 at 10:42 PM"
12674,"['2', '4000']","Sep 15, 2010 at 7:15 PM"
12675,"['13', '5000']","Sep 15, 2010 at 9:01 AM"
12676,"['6', '3000']","Sep 15, 2010 at 2:02 AM"
12677,"['3', '3000']","Sep 14, 2010 at 5:41 PM"
12678,"['2', '2000']","Sep 12, 2010 at 11:31 PM"
12679,"['3', '8000']","Sep 12, 2010 at 4:46 PM"
12680,"['12', '5000']","Sep 12, 2010 at 4:16 PM"
12681,"['0', '1000']","Sep 12, 2010 at 12:59 AM"
12682,"['1', '3000']","Sep 11, 2010 at 9:45 PM"
12683,"['6', '5000']","Sep 11, 2010 at 4:37 PM"
12684,"['7', '4000']","Sep 11, 2010 at 3:59 PM"
12685,"['6', '8000']","Sep 11, 2010 at 9:49 AM"
12686,"['11', '2000']","Sep 11, 2010 at 1:37 AM"
12687,"['3', '2000']","Sep 10, 2010 at 10:34 PM"
12688,"['18', '5000']","Sep 10, 2010 at 6:12 PM"
12689,"['3', '2000']","Sep 10, 2010 at 5:54 PM"
12690,"['1', '3000']","Sep 10, 2010 at 5:22 PM"
12691,"['18', '7000']","Sep 10, 2010 at 4:29 PM"
12692,"['15', '17000']","Sep 10, 2010 at 3:51 PM"
12693,"['14', '4000']","Sep 9, 2010 at 9:38 PM"
12694,"['13', '6000']","Sep 9, 2010 at 1:23 PM"
12695,"['9', '2000']","Sep 9, 2010 at 12:32 PM"
12696,"['35', '10000']","Sep 9, 2010 at 5:05 AM"
12697,"['9', '8000']","Sep 8, 2010 at 4:38 PM"
12698,"['6', '2000']","Sep 8, 2010 at 12:07 PM"
12699,"['6', '2000']","Sep 7, 2010 at 9:15 PM"
12700,"['5', '4000']","Sep 7, 2010 at 1:30 PM"
12701,"['9', '9000']","Sep 7, 2010 at 11:27 AM"
12702,"['4', '5000']","Sep 6, 2010 at 9:47 PM"
12703,"['8', '6000']","Sep 6, 2010 at 7:46 PM"
12704,"['5', '3000']","Sep 6, 2010 at 7:11 PM"
12705,"['8', '3000']","Sep 6, 2010 at 10:13 AM"
12706,"['4', '2000']","Sep 5, 2010 at 5:37 PM"
12707,"['4', '2000']","Sep 5, 2010 at 2:58 PM"
12708,"['2', '3000']","Sep 5, 2010 at 2:19 PM"
12709,"['7', '2000']","Sep 5, 2010 at 2:05 PM"
12710,"['8', '3000']","Sep 5, 2010 at 1:31 PM"
12711,"['4', '5000']","Sep 4, 2010 at 11:13 PM"
12712,"['0', '2000']","Sep 4, 2010 at 11:11 PM"
12713,"['4', '1000']","Sep 4, 2010 at 10:01 PM"
12714,"['4', '4000']","Sep 4, 2010 at 9:38 PM"
12715,"['9', '3000']","Sep 4, 2010 at 6:57 PM"
12716,"['3', '3000']","Sep 4, 2010 at 6:41 PM"
12717,"['9', '3000']","Sep 4, 2010 at 5:12 PM"
12718,"['4', '3000']","Sep 4, 2010 at 4:36 PM"
12719,"['10', '6000']","Sep 4, 2010 at 11:09 AM"
12720,"['7', '3000']","Sep 4, 2010 at 3:27 AM"
12721,"['5', '6000']","Sep 3, 2010 at 10:23 PM"
12722,"['0', '1000']","Sep 3, 2010 at 9:20 PM"
12723,"['4', '2000']","Sep 3, 2010 at 8:59 PM"
12724,"['1', '3000']","Sep 3, 2010 at 6:07 PM"
12725,"['3', '5000']","Sep 3, 2010 at 3:38 PM"
12726,"['7', '3000']","Sep 3, 2010 at 3:16 PM"
12727,"['5', '3000']","Sep 3, 2010 at 2:03 PM"
12728,"['2', '4000']","Sep 3, 2010 at 6:12 AM"
12729,"['6', '2000']","Sep 2, 2010 at 5:54 PM"
12730,"['10', '3000']","Sep 2, 2010 at 1:13 PM"
12731,"['5', '5000']","Sep 1, 2010 at 10:15 PM"
12732,"['2', '3000']","Sep 1, 2010 at 5:47 PM"
12733,"['2', '2000']","Sep 1, 2010 at 5:28 PM"
12734,"['5', '3000']","Sep 1, 2010 at 2:14 PM"
12735,"['10', '3000']","Sep 1, 2010 at 1:38 PM"
12736,"['3', '4000']","Sep 1, 2010 at 1:54 AM"
12737,"['4', '2000']","Sep 1, 2010 at 1:45 AM"
12738,"['0', '3000']","Aug 31, 2010 at 3:01 PM"
12739,"['6', '3000']","Aug 31, 2010 at 10:54 AM"
12740,"['56', '16000']","Aug 30, 2010 at 9:24 PM"
12741,"['5', '4000']","Aug 30, 2010 at 2:22 PM"
12742,"['5', '4000']","Aug 30, 2010 at 1:08 AM"
12743,"['21', '6000']","Aug 30, 2010 at 12:47 AM"
12744,"['6', '7000']","Aug 29, 2010 at 8:29 PM"
12745,"['5', '3000']","Aug 29, 2010 at 6:07 PM"
12746,"['3', '3000']","Aug 29, 2010 at 2:10 PM"
12747,"['7', '2000']","Aug 29, 2010 at 1:38 PM"
12748,"['20', '6000']","Aug 29, 2010 at 10:42 AM"
12749,"['10', '5000']","Aug 29, 2010 at 10:41 AM"
12750,"['5', '4000']","Aug 28, 2010 at 11:39 PM"
12751,"['3', '2000']","Aug 28, 2010 at 11:21 PM"
12752,"['4', '6000']","Aug 28, 2010 at 9:27 PM"
12753,"['1', '2000']","Aug 28, 2010 at 12:46 PM"
12754,"['6', '4000']","Aug 27, 2010 at 8:56 PM"
12755,"['24', '8000']","Aug 27, 2010 at 7:35 PM"
12756,"['2', '2000']","Aug 27, 2010 at 7:17 PM"
12757,"['8', '3000']","Aug 27, 2010 at 6:25 PM"
12758,"['21', '5000']","Aug 26, 2010 at 7:49 PM"
12759,"['11', '6000']","Aug 26, 2010 at 2:47 PM"
12760,"['14', '4000']","Aug 26, 2010 at 10:26 AM"
12761,"['2', '2000']","Aug 26, 2010 at 8:38 AM"
12762,"['3', '2000']","Aug 26, 2010 at 1:23 AM"
12763,"['0', '1000']","Aug 25, 2010 at 9:30 PM"
12764,"['8', '3000']","Aug 25, 2010 at 8:16 PM"
12765,"['19', '5000']","Aug 25, 2010 at 7:20 PM"
12766,"['0', '2000']","Aug 25, 2010 at 5:04 PM"
12767,"['7', '4000']","Aug 25, 2010 at 4:44 PM"
12768,"['10', '4000']","Aug 25, 2010 at 3:55 PM"
12769,"['3', '2000']","Aug 25, 2010 at 3:55 PM"
12770,"['5', '4000']","Aug 25, 2010 at 1:41 PM"
12771,"['19', '13000']","Aug 25, 2010 at 4:26 AM"
12772,"['0', '1000']","Aug 25, 2010 at 1:13 AM"
12773,"['7', '2000']","Aug 24, 2010 at 3:48 PM"
12774,"['13', '3000']","Aug 24, 2010 at 2:23 PM"
12775,"['6', '6000']","Aug 24, 2010 at 12:32 AM"
12776,"['12', '3000']","Aug 23, 2010 at 8:35 PM"
12777,"['7', '5000']","Aug 23, 2010 at 3:40 PM"
12778,"['9', '3000']","Aug 23, 2010 at 2:07 PM"
12779,"['6', '4000']","Aug 23, 2010 at 7:46 AM"
12780,"['6', '3000']","Aug 23, 2010 at 5:44 AM"
12781,"['3', '4000']","Aug 22, 2010 at 9:01 PM"
12782,"['10', '5000']","Aug 22, 2010 at 2:42 PM"
12783,"['3', '2000']","Aug 21, 2010 at 8:38 PM"
12784,"['3', '3000']","Aug 21, 2010 at 8:24 PM"
12785,"['11', '7000']","Aug 21, 2010 at 5:14 PM"
12786,"['1', '5000']","Aug 21, 2010 at 5:00 PM"
12787,"['4', '5000']","Aug 21, 2010 at 9:18 AM"
12788,"['19', '9000']","Aug 21, 2010 at 5:21 AM"
12789,"['7', '8000']","Aug 20, 2010 at 12:14 PM"
12790,"['7', '6000']","Aug 20, 2010 at 12:03 PM"
12791,"['2', '2000']","Aug 20, 2010 at 11:34 AM"
12792,"['26', '9000']","Aug 20, 2010 at 9:05 AM"
12793,"['24', '11000']","Aug 19, 2010 at 4:36 PM"
12794,"['9', '5000']","Aug 19, 2010 at 2:11 PM"
